seq_id,site_id,geo_tract,add_num,add_str,zipcode,muni,nhood,prop_name,year_blt,company,park_incl,cost_space,park_add,nrs_tserv,hou_type,rnt_studio,rnt_unit1,rnt_unit2,rnt_unit3,rnt_unit_t,cnd_studio,cnd_unit1,cnd_unit2,cnd_unit3,cnd_unit_t,vac_studio,vac_unit1,vac_unit2,vac_unit3,vac_unit_t,sub_studio,sub_unit1,sub_unit2,sub_unit3,sub_unit_t,cost_apt_s,cost_apt_1,cost_apt_2,cost_apt_3,cost_cnd_s,cost_cnd_1,cost_cnd_2,cost_cnd_3,ov_lot_spc,ov_gar_spc,ov_lot_veh,ov_gar_veh,ov_spc,ov_veh,ov_empt,apt_unit_t,apt_occu_t,util_rate,park_dem,park_sup,supply_tot,x_coord,y_coord,ct_pop_tot,bg_pop_den,bg_emp_den,bg_act_den,walk_score,jobs_30min,mbta_rapid,mbta_crail,bldg_agec,bldg_szec,rental,bldg_affp,bldg_bed1,bldg_bed2,bldg_bed3,avg_bedrms,bldg_bed1p,bldg_bed2p,bldg_bed3p,rent_punit,rent_proom,sfc_vs_gar,park_bike,park_bund,park_cost,cost_v_unt,cost_v_brm,phase
1424,225,25025130406,400A,Georgetown Drive,2136,Boston,Hyde Park,Georgetowne Homes One & Two,2015,Beacon Communities,Yes,0,There is no option for additional parking,f,Apartments,0,121,801,45,967,0,0,0,0,0,0,1,14,1,16,0,92,566,23,681,0,1250,1250,1750,0,0,0,0,1055,0,841,0,1055,841,214,967,951,0.8,0.88,1.11,1.09,42.259,-71.1454,6011,45.13,1.35,46.48,27,5095,f,f,3,3,1,0.7,119,788,44,1.92,0.13,0.83,0.05,1273.27,662.67,0,t,1,0,0,0,phase 1 & 2
1425,226,25017356400,4105,Symmes Court,2474,Arlington,0,4105 Symmes Court,2013,0,No,$75 for the  first parking space; $125 for additional,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,15,47,80,22,164,0,0,0,0,0,0,0,0,0,0,3,9,15,8,35,0,0,0,0,0,0,0,0,80,283,36,80,363,116,247,164,164,0.32,0.71,2.21,2.21,42.4241,-71.1618,7505,10.53,0.24,10.78,45,13539,f,f,3,3,1,0.21,62,80,22,1.76,0.38,0.49,0.13,0,0,3.54,f,0,75,0,0,phase 1 & 2
1426,227,25017336402,42,Emerson West Street,2176,Melrose,0,42 Emerson West Street,1960,0,Yes,0,There is no option for additional parking,f,Apartments,0,20,12,0,32,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1095,1195,0,0,0,0,0,38,0,28,0,38,28,10,32,30,0.74,0.93,1.27,1.19,42.4586,-71.065,5079,17.36,20.17,37.53,89,17861,f,t,2,2,1,0,19,11,0,1.37,0.63,0.37,0,1132.5,823.64,0,t,1,0,0,0,phase 1 & 2
1427,228,25017336100,43,Albion Street,2176,Melrose,0,43 Albion Street,1976,0,No,$0,There is no option for additional parking,f,Condominiums,0,0,0,0,0,0,1,30,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,14,0,31,14,17,31,31,0.45,0.45,1,1,42.4664,-71.0647,5691,7.39,9.02,16.41,72,16779,f,t,2,2,0,0,1,30,0,1.97,0.03,0.97,0,0,0,0,f,0,0,0,0,phase 1 & 2
1428,229,25017356701,438,Massachusetts Avenue,2474,Arlington,0,438 Massachusetts Avenue,2000,0,No,$125,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,0,17,115,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2600,0,0,0,0,0,50,100,34,93,150,127,23,132,132,0.85,0.96,1.14,1.14,42.4138,-71.1511,6115,27.2,11.09,38.29,91,50572,f,f,2,3,1,0,17,115,0,1.87,0.13,0.87,0,2522.73,1348.18,2,t,0,125,0.05,0.09,phase 1 & 2
1429,230,25017350103,445,Artisan Way,2145,Somerville,0,AVA Somerville,2012,Avalon Bay Communities,No,$100-$175,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,25,89,136,0,250,0,0,0,0,0,2,0,4,0,6,4,12,16,0,32,2250,3000,3000,0,0,0,0,0,0,339,0,203,339,203,136,250,244,0.6,0.83,1.39,1.36,42.3951,-71.0786,1388,0,22.32,22.32,81,184151,t,f,3,3,1,0.13,111,133,0,1.55,0.45,0.55,0,2925,1894.43,339,f,0,100,0.03,0.05,phase 1 & 2
1430,231,25025000802,446,Cambridge Street,2134,Boston,Allston,446 Cambridge Street,2017,0,No,$150-$225,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,0,18,19,3,40,0,0,0,0,0,0,0,2,0,2,0,2,3,0,5,0,2750,3000,3000,0,0,0,0,0,40,0,22,40,22,18,40,38,0.55,0.58,1.05,1,42.3543,-71.1356,6598,27.91,22.24,50.15,93,152702,t,t,3,2,1,0.13,17,18,3,1.63,0.45,0.47,0.08,2887.5,1776.92,40,f,0,150,0.05,0.08,phase 1 & 2
1431,232,25017336401,447,Pleasant Street,2176,Melrose,0,447 Pleasant Street,1964,0,Yes,0,There is no option for additional parking,f,Apartments,0,23,0,0,23,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,1325,0,0,0,0,0,0,20,0,16,0,20,16,4,23,21,0.8,0.76,0.95,0.87,42.4505,-71.0702,4744,7.38,1.01,8.39,80,16199,f,t,2,1,1,0.09,21,0,0,1,1,0,0,1325,1325,0,f,1,0,0,0,phase 1 & 2
1432,233,25017350103,449,Canal Street,2145,Somerville,0,Montaje,2015,Greystar,No,$150-$199,Parking is not included with rent/purchase price-- residents pay for each space requested,t,Apartments,30,225,122,14,391,0,0,0,0,0,0,0,0,0,107,0,0,0,0,56,2250,2750,3000,3000,0,0,0,0,0,455,0,310,455,310,145,391,284,0.68,1.09,1.6,1.16,42.3941,-71.0783,1388,0,22.32,22.32,81,184151,t,f,3,3,1,0.14,185,89,10,1.38,0.65,0.31,0.04,2798.59,2022.64,455,f,0,150,0.05,0.07,phase 1 & 2
1433,234,25025070200,45,Stuart Street,2116,Boston,Back Bay,AVA Theater District,2015,Avalon Bay Communities,No,$350,0,f,Apartments,64,189,145,0,398,0,0,0,0,0,5,3,12,0,20,6,19,15,0,40,2750,3000,3000,0,0,0,0,0,0,377,0,230,377,230,147,585,561,0.61,0.41,0.67,0.64,42.3515,-71.0639,5503,92.19,350.76,442.95,99,666769,t,t,3,3,1,0.07,357,204,0,1.36,0.64,0.36,0,2959.8,2169.43,377,f,0,350,0.12,0.16,phase 1 & 2
1434,235,25021417901,45,Winter Street,2169,Quincy,0,Winter Gardens Apartments,2012,Maloney Properties,No,0,There is no option for additional parking,f,Apartments,0,3,18,3,24,0,0,0,0,0,0,0,0,0,0,0,3,8,2,13,0,1000,1250,1750,0,0,0,0,20,0,15,0,20,15,5,24,24,0.75,0.63,0.83,0.83,42.2407,-70.9801,6496,13.43,2.59,16.02,56,19149,f,f,3,1,1,0.54,3,18,3,2,0.13,0.75,0.13,1281.25,640.63,0,f,0,0,0,0,phase 1 & 2
1435,236,25025092000,455,Geneva Avenue,2122,Boston,Dorchester,Bloomfield Gardens,2016,Trinity Management Company,Yes,0,0,f,Apartments,4,2,17,4,27,0,0,0,0,0,0,0,0,1,1,4,2,17,4,27,1250,1250,1250,1750,0,0,0,0,11,0,11,0,11,11,0,27,26,1,0.42,0.42,0.41,42.2997,-71.0656,5425,36.35,1.43,37.79,90,63550,t,f,3,2,1,1,6,16,4,1.92,0.23,0.62,0.15,1324.07,687.5,0,f,1,0,0,0,phase 1 & 2
1436,237,25025120301,459,Walnut Avenue,2130,Boston,Jamaica Plain,Walnut Ave Apartments LP,0,Pine Street Inn,Yes,0,There is no option for additional parking,t,Apartments,30,1,0,0,31,0,0,0,0,0,4,0,0,0,4,30,0,0,0,30,1000,0,0,0,0,0,0,0,17,0,8,0,17,8,9,31,27,0.47,0.3,0.63,0.55,42.3116,-71.098,5263,55.1,0.5,55.6,88,78376,f,f,0,2,1,0.97,27,0,0,1,1,0,0,1000,1000,0,f,1,0,0,0,phase 1 & 2
1437,238,25025070402,484,Tremont Street,2116,Boston,South End,Castle Square Apartments,2015,Winn Residential,Yes,0,There is no option for additional parking,f,Apartments,0,144,159,197,500,0,0,0,0,0,0,0,1,0,1,0,136,150,164,450,0,2250,2750,3000,0,0,0,0,249,376,225,93,625,318,307,500,499,0.51,0.64,1.25,1.25,42.3459,-71.0691,2207,33.47,21.79,55.27,97,487417,t,t,3,3,1,0.9,143,159,197,2.11,0.29,0.32,0.39,2704.5,1284.19,1.51,f,1,0,0,0,phase 1 & 2
1438,239,25017341400,8,Newman Road,2148,Malden,0,8 Newman Road,1955,0,0,0,If a unit request an additional parking space; they must pay for the space separate from the rental price,f,Condominiums,0,0,0,0,0,2,44,40,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,52,0,90,52,38,86,86,0.58,0.6,1.05,1.05,42.4162,-71.0687,6377,10.58,12.67,23.26,74,25101,f,f,2,2,0,0,46,40,0,1.47,0.53,0.47,0,0,0,0,t,0,0,0,0,phase 1 & 2
1439,240,25025060600,5,Fan Pier Boulevard,2210,Boston,Seaport,VIA Seaport Residences,2017,Berkshire Communities,No,$425-$475,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,213,182,67,16,478,0,0,0,0,0,58,15,12,10,95,20,19,9,2,50,3000,3000,3000,3000,0,0,0,0,0,249,0,156,249,156,93,478,383,0.63,0.41,0.65,0.52,42.3528,-71.0466,3219,10.43,82.78,93.21,80,557629,t,t,3,3,1,0.1,316,54,13,1.21,0.83,0.14,0.03,3000,2485.27,249,f,0,425,0.14,0.17,phase 1 & 2
1440,241,25025071201,50,Malden Street,2118,Boston,South End,Girard Apartments,2016,Equity Residential,No,$350,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,0,72,83,5,160,0,0,0,0,0,0,2,0,0,8,0,11,10,0,21,0,3000,3000,3000,0,0,0,0,0,92,0,67,92,67,25,160,152,0.73,0.44,0.61,0.58,42.34,-71.0676,3581,28.02,48.19,76.2,97,436773,t,f,3,3,1,0.13,68,79,5,1.59,0.45,0.52,0.03,3000,1897.23,92,f,0,350,0.12,0.18,phase 1 & 2
1441,242,25017339801,50,Station Landing,2155,Medford,0,Station Landing,2009,National Development,Yes,$180,If a unit request an additional parking space; they must pay for the space separate from the rental price,t,Apartments,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2400,3000,3750,0,0,0,0,0,324,0,232,324,232,92,292,292,0.72,0.79,1.11,1.11,42.4039,-71.0803,4938,16.23,10.29,26.51,79,70795,t,f,3,3,1,0.03,155,119,18,1.53,0.53,0.41,0.06,0,0,324,f,1,180,0,0,phase 1 & 2
1442,243,25025061200,50,West Broadway,2127,Boston,South Boston,50 West Broadway,2010,Corcoran Management,No,$275,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,8,99,32,0,139,0,0,0,0,0,1,13,3,0,17,2,20,6,0,28,2250,2750,3000,0,0,0,0,0,0,156,0,97,156,97,59,139,122,0.62,0.8,1.28,1.12,42.3424,-71.0558,4265,7.92,27.25,35.17,89,510040,t,f,3,3,1,0.2,94,28,0,1.23,0.77,0.23,0,2778.78,2258.77,156,f,0,275,0.1,0.12,phase 1 & 2
1443,244,25017341902,500,Broadway,2148,Malden,0,Cliffside Commons,2001,Dolben,Yes,$35-$75,If a unit request an additional parking space; they must pay for the space separate from the rental price,f,Apartments,10,137,138,10,295,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,260,67,265,20,327,285,42,295,274,0.87,1.04,1.19,1.11,42.4386,-71.0351,8124,13.16,0.41,13.56,57,7190,f,f,3,3,1,0,137,128,9,1.53,0.5,0.47,0.03,0,0,0.26,f,1,35,0,0,phase 1 & 2
1444,245,25017341102,525,Highland Avenue,2148,Malden,0,525 Highland Avenue,1965,0,Yes,$0,There is no option for additional parking,f,Apartments,2,13,16,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,26,0,26,0,26,26,0,31,31,1,0.84,0.84,0.84,42.4303,-71.0813,4203,19.17,0.73,19.89,63,30801,t,t,2,2,1,0.1,15,16,0,1.52,0.48,0.52,0,0,0,0,f,1,0,0,0,phase 1 & 2
1445,246,25025091400,530,Columbia Road,2125,Boston,Dorchester,Uphams Crossing/St. Kevin's,2015,Corcoran Management,Yes,0,There is no option for additional parking,f,Apartments,0,14,58,8,80,0,0,0,0,0,0,0,0,0,0,0,14,58,8,80,0,1250,1250,1250,0,0,0,0,49,0,40,0,49,40,9,80,80,0.82,0.5,0.61,0.61,42.3156,-71.067,3089,44.28,16.44,60.72,90,118569,f,t,3,2,1,1,14,58,8,1.93,0.18,0.73,0.1,1250,649.35,0,f,1,0,0,0,phase 1 & 2
1446,247,25025070402,55,Traveler Street,2118,Boston,South End,TROY Boston,2014,Greystar,No,$250-$350,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,81,213,84,0,378,0,0,0,0,0,4,5,7,0,16,10,19,9,0,38,2750,3000,0,3000,0,0,0,0,0,150,0,114,150,114,36,378,362,0.76,0.31,0.41,0.4,42.344,-71.0625,2207,33.47,21.79,55.27,95,511189,t,f,3,3,1,0.1,282,80,0,1.22,0.78,0.22,0,2931.12,2931.12,150,f,0,250,0.09,0.09,phase 1 & 2
1447,248,25017336402,56,Wyoming West Avenue,2176,Melrose,0,56 Wyoming West Avenue,1974,0,Yes,$0,If a unit request an additional parking space; they must pay for the space separate from the rental price,f,Apartments,0,7,23,0,30,0,0,0,0,0,0,0,0,0,0,0,7,23,0,30,0,975,1400,0,0,0,0,0,43,0,33,0,43,33,10,30,30,0.77,1.1,1.43,1.43,42.452,-71.0704,5079,18.03,0.32,18.35,83,28376,f,t,2,2,1,1,7,23,0,1.77,0.23,0.77,0,1300.83,736.32,0,f,1,0,0,0,phase 1 & 2
1448,249,25017336200,560,Lebanon Street,2176,Melrose,0,560 Lebanon Street,2011,0,Yes,0,0,f,Apartments,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,16,0,10,0,16,10,6,10,10,0.63,1,1.6,1.6,42.4595,-71.062,6045,8.03,21.82,29.84,88,20502,f,t,3,1,1,0,0,10,0,2,0,1,0,2000,1000,0,f,1,0,0,0,phase 1 & 2
1449,250,25017350300,563-565,Broadway,2145,Somerville,0,563-565 Broadway,2014,1359 Realty Trust,Yes,0,There is no option for additional parking,f,Apartments,0,0,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2750,3000,0,0,0,0,10,0,11,0,10,11,-1,10,10,1,1.1,1,1,42.3985,-71.1074,2585,20.16,5.28,25.44,84,98163,f,f,3,1,1,0.1,0,8,2,2.2,0,0.8,0.2,2800,1272.73,0,f,1,0,0,0,phase 1 & 2
1450,251,25017336200,585,Main Street,2176,Melrose,0,585 Main Street,1897,0,Yes,0,Residents may rent  spaces off-site,f,Apartments,0,26,20,3,49,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1375,1765,1960,0,0,0,0,64,0,54,0,64,54,10,49,47,0.84,1.15,1.36,1.31,42.4572,-71.0633,6045,8.03,21.82,29.84,90,17559,f,t,1,2,1,0,25,19,3,1.53,0.53,0.4,0.06,1570,1025.73,0,f,1,0,0,0,phase 1 & 2
1451,252,25017341300,59,Green Street,2148,Malden,0,Robinson Cuticura Mill Apartments,0,Beacon Communities,Yes,0,There is no option for additional parking,f,Apartments,0,84,7,3,94,0,0,0,0,0,0,0,0,0,0,0,84,7,2,93,0,2250,2250,0,0,0,0,0,0,64,0,19,64,19,45,94,94,0.3,0.2,0.68,0.68,42.4188,-71.0709,5363,4.58,30.18,34.75,80,27966,f,f,0,2,1,0.99,84,7,3,1.14,0.89,0.07,0.03,2250,2089.29,64,f,1,0,0,0,phase 1 & 2
1452,253,25017341102,597,Pleasant Street,2148,Malden,0,597 Pleasant Street,1977,0,Yes,0,If a unit request an additional parking space; they must pay for the space separate from the rental price,f,Apartments,0,24,16,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1400,0,0,0,0,0,23,23,23,17,46,40,6,40,40,0.87,1,1.15,1.15,42.4253,-71.0879,4203,14.47,3.58,18.05,64,25188,f,f,2,2,1,0,24,16,0,1.4,0.6,0.4,0,1280,914.29,1,f,1,0,0,0,phase 1 & 2
1453,254,25021417701,6,Fort Street,2169,Quincy,0,Fort Street Apartments,2012,Maloney Properties,No,0,There is no option for additional parking,f,Apartments,0,8,23,3,34,0,0,0,0,0,0,0,0,0,0,0,2,8,1,11,0,1000,1250,1750,0,0,0,0,0,35,0,29,35,29,6,34,34,0.83,0.85,1.03,1.03,42.2446,-71.0066,5380,10.03,36.64,46.67,86,31937,f,t,3,2,1,0.32,8,23,3,1.85,0.24,0.68,0.09,1235.29,666.67,35,f,0,0,0,0,phase 1 & 2
1454,255,25017354600,603,Concord Avenue,2138,Cambridge,Alewife,603 Concord Avenue,2015,Acorn Holdings,No,$185,Residents may rent spaces from one another,f,Apartments,8,35,18,0,61,0,0,0,0,0,1,1,2,0,4,1,4,2,7,14,2250,2750,3000,0,0,0,0,0,8,53,5,45,61,50,11,61,57,0.82,0.88,1.07,1,42.389,-71.1446,5585,7.05,21.23,28.27,67,62774,f,f,3,2,1,0.23,40,17,0,1.3,0.7,0.3,0,2758.2,2129.75,6.63,t,0,185,0.07,0.09,phase 1 & 2
1455,256,25025000802,61-71,Hano Street,2134,Boston,Allston,Brian J Honan Apartments,2002,Maloney Properties,Yes,0,There is no option for additional parking,f,Apartments,0,11,29,10,50,0,0,0,0,0,0,1,0,0,1,0,11,29,10,50,0,1250,1250,1750,0,0,0,0,52,0,38,0,52,38,14,50,49,0.73,0.78,1.06,1.04,42.3559,-71.1373,6598,27.91,22.24,50.15,82,102232,t,t,3,2,1,1,11,28,10,1.98,0.22,0.57,0.2,1350,681.82,0,t,1,0,0,0,phase 1 & 2
1456,257,25017341800,62,Willow Street,2148,Malden,0,Bryant Terrace Apartments,1970,0,Yes,$0,Parking is provided on a first come; first served basis,f,Apartments,0,12,72,24,108,0,0,0,0,0,0,1,2,0,3,0,12,72,24,108,0,700,800,900,0,0,0,0,140,0,106,0,140,106,34,108,105,0.76,1.01,1.33,1.3,42.4268,-71.0542,6554,14.46,1.88,16.34,73,18357,f,f,2,3,1,1,12,70,23,2.1,0.11,0.67,0.22,811.11,384.21,0,f,1,0,0,0,phase 1 & 2
1457,258,25017353200,625,Putnam Avenue,2139,Cambridge,Cambridgeport,625 Putnam Avenue,2012,Winn Residential,Yes,0,There is no option for additional parking,f,Mix,0,10,20,10,40,0,0,0,0,0,0,0,0,0,0,0,10,20,10,40,0,1250,1250,1750,0,1200,1400,1550,0,32,0,14,32,14,18,40,40,0.44,0.35,0.8,0.8,42.3562,-71.1065,5131,26.39,11.4,37.78,76,229528,t,f,3,2,1,1,10,20,10,2,0.25,0.5,0.25,1375,687.5,32,t,1,0,0,0,phase 1 & 2
1458,259,25021418004,625,Thomas E. Burgin Parkway,2169,Quincy,0,Deco,2016,Lincoln Property Company,No,$125,There is no option for additional parking,f,Apartments,34,91,55,0,180,0,0,0,0,0,1,5,3,0,9,0,0,0,0,0,1750,2250,2750,0,0,0,0,0,0,172,0,172,172,172,0,180,171,1,1.01,1.01,0.96,42.2343,-71.0087,4377,6.92,21.07,27.99,61,42214,t,f,3,3,1,0,119,52,0,1.3,0.7,0.3,0,2308.33,1768.09,172,f,0,125,0.05,0.07,phase 1 & 2
1459,260,25017353000,632,Massachusetts Avenue,2139,Cambridge,Central,The Holmes Building,2012,Hunneman Management & Development Company,No,$225,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,0,36,57,0,93,0,0,0,0,0,0,0,1,0,1,0,6,8,0,14,0,2250,3000,0,0,0,0,0,0,70,0,60,70,60,10,93,92,0.86,0.65,0.76,0.75,42.365,-71.1039,3609,82.8,56.3,139.09,97,633983,t,f,3,2,1,0.15,36,56,0,1.61,0.39,0.61,0,2709.68,1680,70,f,0,225,0.08,0.13,phase 1 & 2
1460,261,25025120301,65,Cornwall Street,2130,Boston,Jamaica Plain,JP Cohousing,2010,JP Cohousing,Yes,0,Residents may rent spaces off-site,f,Condominiums,0,0,0,0,0,3,6,12,9,30,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,46,0,32,0,46,32,14,30,30,0.7,1.07,1.53,1.53,42.3126,-71.1051,5263,21.5,15.75,37.25,88,129728,t,f,3,2,0,0.1,9,12,9,2,0.3,0.4,0.3,0,0,0,t,1,0,0,0,phase 1 & 2
1461,262,25025160300,9,Captains Row,2150,Chelsea,0,9 Captains Row,1987,0,Yes,$0,Residents may rent spaces from one another,f,Condominiums,0,0,0,0,0,0,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,30,0,37,30,7,37,37,0.81,0.81,1,1,42.3885,-71.046,2476,19.33,3.6,22.93,60,58102,f,f,2,2,0,0,0,37,0,2,0,1,0,0,0,0,f,1,0,0,0,phase 1 & 2
1462,263,25017341200,66; 92; 108,Devir Street,2148,Malden,0,66; 92; 108 Devir Street,1978,0,0,0,0,f,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,60,0,155,60,95,118,118,0.39,0.51,1.31,1.31,42.4156,-71.0811,7152,14.54,10.2,24.74,69,20204,f,f,2,3,0,0,63,48,7,1.53,0.53,0.41,0.06,0,0,0,f,0,0,0,0,phase 1 & 2
1463,264,25025170501,660,Ocean Avenue,2151,Revere,0,Vanguard Waterfront Square,2015,Bozzuto,No,$75,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,0,139,51,4,194,0,0,0,0,0,0,22,3,0,25,0,0,0,0,0,0,2250,2750,3000,0,0,0,0,0,215,0,100,215,100,115,194,169,0.47,0.59,1.27,1.11,42.4173,-70.989,3540,15.04,1.89,16.93,47,204397,t,f,3,3,1,0,122,44,3,1.3,0.72,0.26,0.02,2396.91,1837.94,215,f,0,75,0.03,0.04,phase 1 & 2
1464,265,25017341300,68,Washington Street,2148,Malden,0,68 Washington Street,1920,0,Yes,0,Parking is provided on a first come; first served basis,f,Apartments,6,6,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,0,18,7,11,18,18,0.39,0.39,1,1,42.4295,-71.0714,5363,45.57,49.67,95.24,93,89063,t,t,1,1,1,0,12,6,0,1.33,0.67,0.33,0,0,0,0,f,1,0,0,0,phase 1 & 2
1465,266,25017355000,7,Cameron Avenue,2140,Cambridge,North Cambridge,7 Cameron,2012,Acorn Holdings,No,$185,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,0,10,27,0,37,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,2750,3000,0,0,0,0,0,7,31,6,26,38,32,6,37,37,0.84,0.86,1.03,1.03,42.3982,-71.1302,3157,32.03,10.43,42.46,93,85692,t,f,3,2,1,0.11,10,27,0,1.73,0.27,0.73,0,2932.43,1695.31,4.43,t,0,185,0.06,0.11,phase 1 & 2
1466,267,25017350104,7,Memorial Road,2145,Somerville,0,Saint Polycarp Village,2013,Wingate Management,No,0,There is no option for additional parking,f,Apartments,0,16,49,19,84,0,0,0,0,0,0,0,0,0,0,0,16,49,19,84,0,1250,1250,1750,0,0,0,0,65,21,43,15,86,58,28,84,84,0.67,0.69,1.02,1.02,42.3958,-71.0912,7610,41.82,2.82,44.64,79,91672,f,f,3,2,1,1,16,49,19,2.04,0.19,0.58,0.23,1363.1,669.59,0.32,f,0,0,0,0,phase 1 & 2
1467,268,25017341400,72,Ashland Street,2148,Malden,0,72 Ashland Street,1889,0,Yes,$0,There is no option for additional parking,f,Condominiums,0,0,0,0,0,0,19,15,0,34,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,53,0,35,0,53,35,18,34,34,0.66,1.03,1.56,1.56,42.4198,-71.0633,6377,60.43,0.57,61,85,30587,f,f,1,2,0,0.09,19,15,0,1.44,0.56,0.44,0,0,0,0,f,1,0,0,0,phase 1 & 2
1468,269,25017342400,73,Winthrop Street,2149,Everett,0,73 Winthrop Street,1981,0,Yes,$0,If a unit request an additional parking space; they must pay for the space separate from the rental price,f,Apartments,1,17,0,0,18,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,950,1250,0,0,0,0,0,0,20,0,15,0,20,15,5,18,18,0.75,0.83,1.11,1.11,42.4073,-71.0585,6963,27.29,6.65,33.94,93,41610,f,f,2,1,1,0.17,18,0,0,1,1,0,0,1233.33,1233.33,0,f,1,0,0,0,phase 1 & 2
1469,270,25025081300,75,Amory Avenue,2119,Boston,Jamaica Plain,75 Amory Apartments LLC,2017,Peabody Properties,No,0,0,f,Apartments,0,10,19,10,39,0,0,0,0,0,0,1,0,0,1,0,6,4,9,19,0,1250,1250,2250,0,0,0,0,27,0,27,0,27,27,0,39,38,1,0.71,0.71,0.69,42.321,-71.1007,5573,35.2,13.78,48.98,82,269176,t,f,3,2,1,0.49,9,19,10,2.03,0.24,0.5,0.26,1506.41,753.21,0,f,0,0,0,0,phase 1 & 2
1470,271,25025000802,75,Braintree Street,2134,Boston,Allston,Trac 75,2017,Dolben,No,$175-$225,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,11,48,15,6,80,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,2392,2614,3691,4568,0,0,0,0,0,64,0,45,64,45,19,80,78,0.7,0.58,0.82,0.8,42.3564,-71.1358,6598,27.91,22.24,50.15,86,96353,t,t,3,2,1,0.14,57,15,6,1.35,0.73,0.19,0.08,2931.96,2192.12,64,f,0,175,0.06,0.08,phase 1 & 2
1471,272,25017368902,77,Lexington Street,2452,Waltham,0,St. Mary's Apartments,2001,Maloney Properties,Yes,0,Parking is provided on a first come; first served basis,f,Apartments,0,70,0,0,70,0,0,0,0,0,0,1,0,0,1,0,70,0,0,70,0,1000,0,0,0,0,0,0,35,0,26,0,35,26,9,70,69,0.74,0.38,0.51,0.5,42.3791,-71.2355,4564,6.03,6.3,12.33,87,35671,f,t,3,2,1,1,69,0,0,1,1,0,0,1000,1000,0,f,1,0,0,0,phase 1 & 2
1472,273,25017354600,80,Fawcett Street,2138,Cambridge,Alewife,Atmark Cambridge,2014,Bozzuto,No,$195,0,t,Apartments,100,175,100,0,428,0,0,0,0,0,0,0,0,0,21,0,0,0,0,86,2060,2500,3100,0,0,0,0,0,0,402,0,270,402,270,132,428,407,0.67,0.66,0.99,0.94,42.3917,-71.1458,5585,7.05,21.23,28.27,58,62774,t,f,3,3,1,0.2,298,109,0,1.27,0.73,0.27,0,2542.67,2007.37,402,f,0,195,0.08,0.1,phase 1 & 2
1473,274,25017353101,821-825,Main Street,2139,Cambridge,Central,821-825 Main Street Condos,2009,Wingate Management,Yes,0,There is no option for additional parking,f,Condominiums,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,9,7,2,10,10,0.78,0.7,0.9,0.9,42.3635,-71.0977,2623,25.44,32.96,58.4,92,447004,t,f,3,1,1,0,4,5,1,1.7,0.4,0.5,0.1,0,0,0,f,1,0,0,0,phase 1 & 2
